T,W,L,V,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
5.2947,0.0,0.332614055967296,414.724541688137,,,,,
5.1864,0.0,0.332484147883994,414.604535558376,,,,,
5.4479,0.0,0.332676499618485,414.701699875275,,,,,
5.38355,0.0,0.332584523851089,414.698914961924,,,,,
5.29995,0.0,0.332558859477986,414.615569670112,,,,,
5.28755,0.0,0.332670867796139,414.699830095206,,,,,
5.0844,0.0,0.330716220623727,413.477779179253,,,,,
5.3418,0.0,0.332566810651771,414.628922411446,,,,,
5.3268,0.0,0.33271176687473,414.733878282508,,,,,
5.2421,0.0,0.3324989228306,414.593830870576,,,,,
5.7922,0.0,0.332576459884494,414.652384040186,,,,,
5.0098,1584.06192351457,0.317348314436945,402.85047531963,,,,,
5.0259,624.117664275658,0.323789229259177,411.497951729329,,,,,
5.52905,0.0,0.332607706666007,414.654292759409,,,,,
5.666,0.0,0.332719595213084,414.754609294105,,,,,
5.5395,0.0,0.332590451376293,414.639432297022,,,,,
5.84695,0.0,0.332718416518425,414.733186279032,,,,,
5.04205,0.0,0.3243689405963,412.390629066231,,,,,
5.47535,0.0,0.332685886506211,414.754044201131,,,,,
5.5241,0.0,0.332611920953067,414.724871149667,,,,,
5.2587,0.0,0.332578518555431,414.638125646657,,,,,
5.9973,0.0,0.332701759629396,414.719223417258,,,,,
5.72345,0.0,0.332589385435881,414.702188530017,,,,,
5.3804,0.0,0.332572561282509,414.620155466904,,,,,
5.5632,0.0,0.332582368410906,414.689418450368,,,,,
5.701,0.0,0.332576772733289,414.623201197429,,,,,
5.93005,0.0,0.332578252197821,414.625001508024,,,,,
5.96315,0.0,0.332584013022326,414.692877501715,,,,,
5.35485,0.0,0.332644407890451,414.740667028034,,,,,
5.6298,0.0,0.332582738681629,414.63114965001,,,,,
5.0227,864.647585391363,0.333091984333739,415.352503012126,,,,,
5.9043,0.0,0.332629719246364,414.735765182699,,,,,
5.911,0.0,0.332576888684167,414.623913272442,,,,,
5.1431,0.0,0.331991020453837,414.311975625277,,,,,
5.8696,0.0,0.332585245791899,414.634002917877,,,,,
5.1926,0.0,0.332362488792186,414.5251669109,,,,,
5.7002,0.0,0.332577669163786,414.624053709021,,,,,
5.0091,1613.30921419808,0.316843246464436,402.569952880885,,,,,
5.75635,0.0,0.332726598956874,414.749308534652,,,,,
5.9386,0.0,0.332624210222384,414.666568185332,,,,,
5.6709,0.0,0.33257662287219,414.622313099331,,,,,
5.1261,0.0,0.331898627283554,414.255279249045,,,,,
5.813,0.0,0.332580619874314,414.684468195425,,,,,
5.2491,0.0,0.33254581677843,414.615342599387,,,,,
5.8284,0.0,0.332638112211737,414.676196626678,,,,,
5.9723,0.0,0.332576463166126,414.658198363233,,,,,
