T,W,L,V,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
3.7218,1412.41614769344,249.851524580055,386.942752046573,,,,,
3.65335,1418.59674940839,246.246885714484,376.463726106722,,,,,
3.3279,1413.28525617823,245.780773572872,382.284132013819,,,,,
3.0444,1442.5423708281,249.647464022088,379.067091899813,,,,,
3.67405,1418.33823402728,246.204333225092,376.478726338918,,,,,
3.2326,1419.46103789485,241.234285904844,376.578286973944,,,,,
3.61625,1408.82588827642,243.603089077836,380.593258034072,,,,,
3.78295,1408.82571983955,249.668721982967,386.551849048559,,,,,
3.17345,1421.55954146771,247.355049764913,383.598405788188,,,,,
3.95435,1413.936883789,241.889918929145,376.583346171267,,,,,
3.4796,1419.15692900803,243.172579239774,376.606192948916,,,,,
3.14805,1427.63840479831,246.87317555814,376.957407659435,,,,,
3.21045,1424.89578880122,245.626606017808,376.596403392787,,,,,
3.0674,1439.99256391837,243.511887474505,377.753574622158,,,,,
3.3282,1413.28525617823,247.1642200156,383.531360532712,,,,,
3.6049,1418.72475370803,237.951560065878,376.906746991109,,,,,
3.46225,1409.25376762438,247.261895386579,383.580443867439,,,,,
3.05825,1440.98696451722,239.587561961201,378.208643498592,,,,,
3.5736,1418.05696219151,238.06434366842,376.397637562956,,,,,
3.0304,1449.42697020861,252.433401467437,388.866233367288,,,,,
3.1167,1429.14739590185,247.806891949152,377.572298594788,,,,,
3.6501,1413.55433663473,249.813898270196,386.899467337567,,,,,
3.1614,1422.24529828632,238.314255710637,377.219997406571,,,,,
3.98185,1413.66513424392,249.837714879418,383.247826987198,,,,,
3.21295,1424.76261783447,237.875872655711,376.860764805112,,,,,
3.71245,1412.24802017859,249.80284649259,386.519875317662,,,,,
3.9053,1407.60896777572,245.166559114475,381.738365708991,,,,,
3.1604,1422.21898706804,241.628485630824,376.894641470117,,,,,
3.60905,1408.76751332368,249.791123729382,386.763348939756,,,,,
3.0755,1438.90026494394,248.576965202541,378.053109220187,,,,,
3.23175,1419.4632026276,244.144121164872,376.581957478607,,,,,
3.9815,1413.63024270028,249.912454854394,384.686090819976,,,,,
3.83275,1418.46880193635,243.081429658155,380.159392772991,,,,,
3.3794,1407.79684102941,245.405008162126,381.962694289184,,,,,
3.66455,1418.51352297747,244.779809079642,376.434519069481,,,,,
3.64145,1413.81017369341,249.821390831033,383.499098698167,,,,,
3.69665,1422.79479181767,240.998899413106,376.349788105821,,,,,
3.9135,1413.06122917109,240.098139358397,376.482300117791,,,,,
3.11835,1429.01198547843,244.687095134725,377.103075384624,,,,,
3.41855,1413.27787417998,239.627773770262,376.488649818284,,,,,
3.5213,1418.47226645183,241.265312150497,376.465517519559,,,,,
3.6743,1418.33823402728,245.867532085753,376.471994716055,,,,,
3.88645,1412.67138199786,249.667067148985,386.801540382765,,,,,
3.5225,1418.51691616303,238.138337382835,377.127446342795,,,,,
3.58805,1408.55917334513,250.029764986657,387.04095681758,,,,,
3.79825,1419.16383601236,245.809613293179,376.603114011032,,,,,
3.6731,1418.39363771529,248.722604614968,379.572240233995,,,,,
3.279,1409.43069071516,249.910170880917,386.863092178369,,,,,
3.05485,1441.36945030246,248.881824339776,378.391851029008,,,,,
3.3584,1412.68854444547,243.451640063728,380.392413596557,,,,,
3.5018,1423.7486968613,237.966530338184,376.988076570712,,,,,
3.26895,1409.64800356379,249.970526402106,386.685098004024,,,,,
3.09775,1436.17482148649,244.915284048644,377.393210762563,,,,,
3.5049,1418.72019983289,249.843242195853,386.967923958114,,,,,
3.23415,1419.41099766281,240.541628276043,378.52937997473,,,,,
3.5228,1415.92956584233,239.71837044909,378.07251510724,,,,,
3.9047,1412.63638035483,241.561758840988,379.171146297186,,,,,
3.04365,1442.56202337702,251.885243259702,383.519680908639,,,,,
3.04005,1442.98147606048,251.401072621087,387.371415589789,,,,,
3.8733,1422.52500232274,238.796188682308,377.456957342676,,,,,
3.59885,1408.81575103745,249.992217989941,386.762816673397,,,,,
3.99605,1418.6998283798,240.044307043534,376.555887103345,,,,,
3.077,1438.55613458697,245.84731738261,377.696537975268,,,,,
3.49875,1423.93288270886,246.255205042897,376.571943605823,,,,,
3.9453,1413.84221028757,238.088010413334,377.061272920974,,,,,
3.84525,1413.11038279119,249.729253179555,386.876658847116,,,,,
3.6369,1413.88022952986,243.712068375844,380.633311428575,,,,,
3.26755,1409.62326623888,249.921669288318,386.871182058909,,,,,
3.4127,1408.05916247612,249.761553381323,386.928695972577,,,,,
3.4337,1408.86372437109,250.016701340286,386.896177695788,,,,,
3.9458,1411.23009541123,240.855773668712,378.737540971908,,,,,
3.1015,1430.72000120652,248.958719059354,385.083868806383,,,,,
3.87135,1422.51229581145,243.281934581028,376.35999289567,,,,,
3.4462,1414.01139790812,248.974705618708,379.809108989342,,,,,
3.10995,1434.81441384554,238.890186108959,377.686776856827,,,,,
3.1432,1422.96022397252,249.760285536061,386.2225495836,,,,,
3.44385,1408.89035392021,250.019666466718,386.982460511757,,,,,
3.49575,1414.0553908418,249.916161025285,386.787713152135,,,,,
3.3326,1418.49193874865,249.133006462435,380.627244181443,,,,,
3.88325,1417.66292825268,237.63476375102,376.623601705351,,,,,
3.6847,1418.15605425003,245.68210407585,376.454719684593,,,,,
3.3902,1412.97207886892,247.832886807494,384.092184965013,,,,,
3.5643,1417.97846993482,241.072668194769,378.871854403802,,,,,
3.30785,1418.72373409484,248.250903145505,384.638402090648,,,,,
3.3048,1423.94967056799,241.013304908099,376.532438310614,,,,,
3.4241,1408.5079717247,249.830517814583,386.009973901604,,,,,
3.70665,1422.26145375512,242.152553336124,376.302405045152,,,,,
3.1389,1428.28768331273,244.746114992107,377.051415920291,,,,,
3.9378,1408.70309494688,249.695497152754,386.682801136954,,,,,
3.81055,1418.89793161439,239.465150261064,376.638269079665,,,,,
3.1255,1418.82113404896,250.625578678648,385.31486315007,,,,,
3.42205,1408.41066392905,249.65389054751,386.591963159114,,,,,
3.5058,1418.58986089676,249.859080728345,386.92562524517,,,,,
3.03275,1449.0315478511,252.491930345763,386.462431308692,,,,,
3.02595,1470.03671702388,245.070214326368,378.344611929154,,,,,
3.06165,1430.61822934986,251.701587664863,388.439518546731,,,,,
3.34525,1422.76116870712,243.670677287121,376.358920390123,,,,,
3.1708,1426.77804162656,241.155635465962,376.789914880005,,,,,
3.2483,1409.32132819375,249.869224907581,386.691629113575,,,,,
3.61815,1408.96088213682,249.802203285936,386.801147545841,,,,,
3.6071,1408.67048117322,248.666979211042,385.128901708454,,,,,
3.20345,1420.26734563872,241.993522259907,379.510564547765,,,,,
3.98205,1413.66513424392,249.682175858234,382.241313178175,,,,,
3.174,1421.52179443719,249.201906272,385.595183545769,,,,,
3.5888,1408.55864496689,249.996559353862,386.536996418271,,,,,
3.91715,1408.21986859994,249.819061676015,386.702977739825,,,,,
3.242,1419.25425177195,244.253011992551,376.5704339044,,,,,
3.8066,1414.01383266504,249.921891132731,382.923623784948,,,,,
3.4194,1413.34262117264,238.273648552252,377.22834355583,,,,,
3.5321,1423.3753674494,239.175466945602,376.398164705452,,,,,
3.45295,1409.15708911769,249.725754800919,386.608937261822,,,,,
3.23195,1419.46002981992,243.556834638393,376.580145706924,,,,,
3.66115,1408.53489844659,249.79142999591,386.188916817155,,,,,
3.8053,1414.01491123199,250.00242755062,386.62218516966,,,,,
3.4328,1408.88636094269,250.025977269082,387.040877994305,,,,,
3.3919,1413.07185973667,249.967687305192,387.027216589577,,,,,
3.04585,1442.24823946331,246.971229736387,378.204669951499,,,,,
3.3189,1413.32783271716,249.583993656768,386.504934462538,,,,,
3.42,1408.23731526612,241.710346139471,379.319988745209,,,,,
3.01925,1493.46086428822,251.339641853088,387.378470033547,,,,,
3.42245,1408.4383262406,249.840856701936,386.980603550643,,,,,
3.49975,1423.83317208504,244.343736947958,376.543730470121,,,,,
3.1823,1425.99866070128,239.059134227317,377.712283085667,,,,,
3.50735,1418.5465098289,249.838441349079,383.681867599956,,,,,
3.73725,1417.43848730831,243.234387988263,376.339521552836,,,,,
3.849,1418.17713544583,246.662686503623,376.685430891356,,,,,
3.95075,1408.91936507777,250.047326075871,384.010268716588,,,,,
3.4822,1414.07845460534,243.902633810947,380.767705584059,,,,,
3.3026,1424.23682065008,246.509307800375,376.5962423934,,,,,
3.6267,1408.97844427222,244.449260131822,381.155723639769,,,,,
3.35345,1417.78452722613,248.641497994064,379.259830435105,,,,,
3.6052,1418.72475370803,239.160603881213,377.695178276106,,,,,
3.1448,1422.83771578257,250.496289693022,387.424624551421,,,,,
3.92895,1408.6802589639,249.788108169378,386.59782439981,,,,,
3.4525,1409.06276275575,249.050508089169,385.578547030368,,,,,
3.98305,1418.73477708602,246.803272446219,376.732177601793,,,,,
3.20115,1425.41464853064,243.199836074903,376.661714384835,,,,,
3.28265,1414.4713458761,245.567680583899,376.595400910647,,,,,
3.07555,1438.87432041629,248.454610203155,377.938276784118,,,,,
3.61785,1408.96088213682,249.556941570311,386.347519210284,,,,,
3.3653,1417.81474391221,245.242375708251,376.462803203665,,,,,
3.72145,1412.36540676623,249.811157204287,386.84514744868,,,,,
3.63185,1419.23953633737,248.8491360563,379.659848399482,,,,,
3.01755,1494.34072780215,232.923969575102,380.713420434074,,,,,
3.74875,1412.96126653821,238.778111241555,376.394714044492,,,,,
3.9152,1408.04179186694,242.897602937436,380.043171624282,,,,,
3.6213,1409.05337818717,249.382214650591,381.09984308092,,,,,
3.58455,1413.4315836322,239.006181897117,377.618702947226,,,,,
3.06735,1439.99256391837,243.700529988633,377.754952194451,,,,,
3.67725,1418.29679336484,238.384421855126,377.250479922064,,,,,
3.7961,1409.22243588083,250.046581032285,383.81861285174,,,,,
3.78505,1408.88379596558,249.890304709156,386.05570575844,,,,,
3.7602,1413.30035781403,241.06355428516,378.822901910943,,,,,
3.4851,1414.11835056529,250.087100404572,387.050064505321,,,,,
3.1943,1415.60367644161,248.120680414967,384.411867969356,,,,,
3.3634,1415.36726134469,249.530696041636,381.470454092946,,,,,
3.0745,1433.99721110739,251.39487215928,383.566475549399,,,,,
3.19595,1415.72076682685,250.122803249394,387.215184023393,,,,,
3.53555,1418.24123371033,249.61318134954,386.57239793178,,,,,
3.77725,1413.72762645742,246.101423859943,376.535386754567,,,,,
3.95005,1408.86672963884,250.035987921346,386.094290595293,,,,,
3.86875,1417.72652037238,249.383437882407,381.349067369919,,,,,
3.1358,1418.59061556638,250.622915463718,385.379250047583,,,,,
3.55035,1418.00645000687,246.054679180743,376.420074414132,,,,,
3.6762,1418.23703115398,240.43920660173,376.454155954348,,,,,
3.688,1413.00335686819,240.811569500347,378.700090182029,,,,,
3.8718,1422.47994032183,241.729005734422,376.356532490907,,,,,
3.0532,1436.49237239393,251.850280171046,386.637954617227,,,,,
3.35125,1412.71605758574,249.901917256552,386.794661047883,,,,,
3.09185,1426.75393146308,250.715192061419,387.218623259364,,,,,
3.55525,1412.87191468499,247.734620356263,384.115047754657,,,,,
3.16465,1417.18602230961,250.315731450008,387.341001625519,,,,,
3.7324,1412.53767101318,249.656358423196,386.80523947111,,,,,
3.5405,1423.00051642324,245.308959895402,376.389728916224,,,,,
3.43,1413.67496353864,239.893341730842,378.121876165286,,,,,
3.6567,1418.37007503833,238.771840483599,377.468194832056,,,,,
3.5192,1418.55419276707,246.368443230631,376.480646770422,,,,,
3.91765,1408.30003264089,249.969483429267,387.033323814536,,,,,
3.9373,1408.56175505337,249.09487873985,385.701936342002,,,,,
3.89485,1412.57651576357,244.204147186269,380.99681950501,,,,,
3.6946,1422.99781084228,246.168049041735,376.396798052737,,,,,
3.84955,1418.14192163768,245.89212961059,376.48000872205,,,,,
3.1078,1434.95581107611,245.456180096643,377.196486447326,,,,,
3.8759,1412.58978104879,249.594355542826,386.57081037429,,,,,
3.66355,1418.62830442873,246.379698539819,376.459959286074,,,,,
3.56465,1412.93135082882,243.177419518434,380.277663273772,,,,,
3.9388,1408.65881800201,249.819694687235,386.913747624597,,,,,
3.667,1418.45925863042,238.681535147717,377.401923897909,,,,,
3.8155,1413.85703588499,249.900661890317,386.7419988529,,,,,
3.2043,1420.18537987707,246.729061617685,383.089053243248,,,,,
3.20865,1420.04557674351,249.707853583129,381.960650696908,,,,,
3.3925,1413.0539755172,249.940854953946,386.818309520828,,,,,
3.22465,1414.51583335565,245.391114824972,381.911764195605,,,,,
3.704,1422.48787719865,248.684649072507,379.691999504384,,,,,
3.7132,1412.25034465723,249.829042007969,385.070195724296,,,,,
3.8125,1413.80972127689,245.340354293017,381.915022643783,,,,,
3.73475,1412.58407696183,249.127153947057,380.866849125688,,,,,
3.2699,1409.6736730002,250.00051183542,384.699006508324,,,,,
3.1921,1420.77159905217,238.260172605097,376.769462189397,,,,,
3.97735,1413.60863884844,244.451918472532,381.241242279798,,,,,
3.07775,1438.44876879702,243.340576573507,377.673517990446,,,,,
3.63475,1418.99151698099,241.373559455695,376.528063046717,,,,,
3.4799,1419.14881109756,242.101305147969,376.605476753366,,,,,
3.9776,1413.60091066443,245.815982499497,382.32093893986,,,,,
3.02015,1492.97106615462,252.679709763432,389.164671178489,,,,,
3.9785,1413.6169387913,249.085494060289,385.66452770578,,,,,
3.323,1418.43834599003,246.801064190286,376.761591119006,,,,,
3.27415,1419.46441044678,239.968089569272,376.575361917225,,,,,
3.99975,1413.7419441986,249.907935920722,386.826377559032,,,,,
3.7578,1413.26465183398,243.810485365213,376.489678310221,,,,,
3.03165,1449.21667535012,252.467247641757,388.732125836556,,,,,
3.97075,1413.80178254436,249.821961448291,385.851958560346,,,,,
3.28945,1409.49283510861,249.908340183092,386.799384493094,,,,,
3.0192,1493.46086428822,251.161706127273,387.214506039934,,,,,
3.1652,1417.19646089641,250.329006904831,387.353438871397,,,,,
3.34955,1412.69197500963,249.365936215594,385.981034363534,,,,,
3.01645,1499.72780666162,210.564482045474,378.899256832435,,,,,
3.93185,1418.68244196151,246.214002562534,376.493432975874,,,,,
3.3345,1423.29817956063,244.786652193873,376.397627764001,,,,,
3.5687,1413.07804972142,249.707637620126,385.379931226286,,,,,
3.83615,1418.37257161015,249.799793810398,386.57876332222,,,,,
3.5973,1408.69358415464,249.748113425733,386.478579893828,,,,,
3.63805,1413.87614024213,248.758422534458,385.207673765884,,,,,
3.08655,1437.36045024376,247.281201322639,377.635149130781,,,,,
3.6944,1423.08790092576,246.426942591338,376.457015281203,,,,,
3.59735,1408.69358415464,249.794808004314,386.562606143128,,,,,
3.88245,1417.60701108093,240.385669832757,376.396713297666,,,,,
3.7967,1414.29783123965,249.392715074114,380.704500782685,,,,,
3.3854,1418.19483728517,245.966356573924,376.415011804628,,,,,
3.6014,1418.91741622839,247.167394515283,377.042670254757,,,,,
3.89065,1417.72787896846,245.994223561684,376.360463163052,,,,,
3.93115,1418.79753637635,247.88559238725,378.159241505593,,,,,
3.19905,1425.68416980933,247.727147854709,377.734190725647,,,,,
3.61015,1408.79466762318,249.80901014803,384.859623508333,,,,,
3.4409,1408.71221803814,243.531997906657,380.479850496709,,,,,
3.4604,1414.36157494085,237.898840559431,376.822026765044,,,,,
3.9331,1418.60944576956,243.725892687892,376.468748398067,,,,,
3.45465,1409.19291592427,249.927152238891,386.657627157511,,,,,
3.1082,1434.95581107611,244.327660974081,377.184371188487,,,,,
3.77325,1408.60206478657,249.829236516824,386.997448313399,,,,,
3.27925,1409.43069071516,249.898034929133,386.669580416662,,,,,
3.6385,1413.89664367338,249.545716918327,386.34203825749,,,,,
3.1101,1434.81441384554,239.526097557458,378.095959656576,,,,,
3.92035,1408.4060457228,249.497283358188,381.256133296667,,,,,
3.4091,1417.90713184554,238.294960013136,377.21158492603,,,,,
3.09345,1426.67556329202,251.093700548517,387.776862286501,,,,,
3.2569,1409.49602828541,249.634696397594,386.402837293818,,,,,
3.3257,1418.37438697156,239.80059825712,376.451048628913,,,,,
3.6326,1419.17373916727,246.551417501814,376.57349184777,,,,,
3.23355,1419.4623863109,237.945950847589,376.829475996545,,,,,
3.4679,1419.4622414139,246.150742945398,376.55755129704,,,,,
3.8191,1418.85695867224,245.195582295369,376.548645459263,,,,,
3.5558,1412.95020377294,249.150406915839,385.851057978425,,,,,
3.879,1412.62686590364,249.42299993066,381.674558317267,,,,,
3.0857,1437.46125572492,248.695611973511,378.285141504703,,,,,
3.5047,1418.6885791388,249.767107899559,386.800879966181,,,,,
3.856,1413.15042630208,249.816051745414,387.010259526467,,,,,
3.08665,1437.30679896942,247.112995963409,377.630642765722,,,,,
3.65735,1413.33366369636,242.607495560789,379.862229425797,,,,,
3.8488,1418.17713544583,247.238342459498,377.319515857492,,,,,
3.48845,1419.16963277714,246.430561233377,376.679552916325,,,,,
3.29035,1409.47649913104,249.926115865281,385.241947120505,,,,,
3.41165,1408.0002138558,249.479658346348,386.376799085906,,,,,
3.88725,1412.72285690291,249.697045253898,386.827333534362,,,,,
3.3438,1422.85993211492,246.370629767572,376.411591979503,,,,,
3.7008,1417.67940110217,249.643084952345,386.759481286747,,,,,
3.87115,1422.51229581145,243.872808557107,376.3624552284,,,,,
3.14615,1422.75083389591,250.505986167129,385.150212234953,,,,,
3.09745,1436.2999281738,245.729108909063,377.40373923677,,,,,
3.5853,1408.3520874547,243.621046265785,380.559356955398,,,,,
3.33345,1423.47024144317,246.454171194001,376.479829856683,,,,,
3.74895,1412.96957949317,237.953475706759,376.416554200723,,,,,
3.40085,1412.88844285735,248.784327256751,385.162586359015,,,,,
3.4537,1409.20296267509,249.966399606289,387.110202793707,,,,,
3.2045,1420.17500142928,247.589415426371,383.902644101565,,,,,
3.91455,1413.11222883241,239.037469489946,377.620983958826,,,,,
3.2174,1414.65745861493,249.971334257811,386.733185373086,,,,,
3.52645,1413.60455375693,249.796082997253,386.856448408833,,,,,
3.8926,1417.65447539804,240.945728800932,376.341538389727,,,,,
3.1475,1427.71543495397,248.030588831949,377.927167720471,,,,,
3.5672,1413.13616782672,249.728383997679,386.917365969086,,,,,
3.02755,1454.84234376647,240.778756261185,379.138215123713,,,,,
3.3433,1422.94162257579,247.826811775595,378.102006409107,,,,,
3.61725,1408.85406254085,248.317313619253,384.689746353811,,,,,
3.58105,1413.40274748583,246.347080762778,376.450204574962,,,,,
3.62925,1409.1949448285,249.954073959983,387.000965667925,,,,,
3.5515,1417.92766615602,243.737566239654,376.405992869586,,,,,
3.33095,1413.42920171222,249.753612703184,386.456036474592,,,,,
3.15265,1417.27352411982,246.701258647727,383.007956981525,,,,,
3.25685,1409.49602828541,249.573973378242,386.302346924161,,,,,
3.05925,1430.72315628244,244.728568768953,381.527313368124,,,,,
3.5761,1408.05704945189,248.475542386875,384.918231140456,,,,,
3.66295,1418.67513628475,248.105811506831,378.486299513566,,,,,
3.23485,1414.33357953539,244.673915212183,381.336816123939,,,,,
3.0015,1734.59515168176,5.47106991809954,389.149013216479,,,,,
3.3398,1418.12913233033,249.69438595902,386.771620393114,,,,,
3.0937,1426.61248599355,251.083250852046,387.554376194191,,,,,
3.31615,1423.33414661711,237.824993860803,376.861103589559,,,,,
3.39095,1413.02957281991,249.607032634429,386.321591976967,,,,,
3.6341,1419.01386345022,243.653248105893,376.533135138381,,,,,
3.40845,1417.85113073814,238.887718530266,376.530906047969,,,,,
3.3533,1412.77713583388,249.098479628939,380.222995309651,,,,,
3.95555,1413.97589061083,238.153675077924,377.01130163425,,,,,
3.7931,1409.04980678886,249.64891024757,386.286437773815,,,,,
3.11,1434.81441384554,239.060661462626,377.808989835566,,,,,
3.87085,1422.51229581145,244.639171316849,376.367120537829,,,,,
3.09095,1426.75238170997,248.23190029073,384.311121521603,,,,,
3.113,1429.55086170646,250.650656034623,387.564748471045,,,,,
3.36565,1417.78780758055,244.449731143604,376.459103407741,,,,,
3.4124,1408.07765937498,249.767731354485,386.964118847067,,,,,
3.72725,1417.36327172221,242.415580511825,376.406701458258,,,,,
3.366,1417.77617535054,243.47217851152,376.457004718781,,,,,
3.75945,1413.32932298311,237.88170351988,376.686051592661,,,,,
3.72465,1417.4763084083,248.777469182814,379.62158535768,,,,,
3.44265,1408.87417880836,249.804835773776,386.599983243737,,,,,
3.15815,1422.36670988519,247.071993011365,376.963023574078,,,,,
3.4696,1419.38361657693,241.89668396498,376.532422900176,,,,,
3.296,1414.44719064795,240.418165644518,378.535809505041,,,,,
3.31505,1423.300786648,241.19232524189,376.429969862169,,,,,
3.45225,1409.03271342099,248.394046429361,384.772772020881,,,,,
3.8562,1413.15042630208,249.809274222195,386.973435795509,,,,,
3.32875,1413.34242851227,248.889502772637,385.459538006239,,,,,
3.98765,1408.47720826087,244.502850027222,381.168019771287,,,,,
3.0914,1426.75138268374,249.827975784527,385.995613308272,,,,,
3.36415,1417.93092812904,247.203041325611,377.098859897792,,,,,
3.04675,1442.16500537112,244.170953144796,378.182156465974,,,,,
3.679,1413.16665258353,247.802880426425,384.145633513795,,,,,
3.84035,1423.12146021706,243.524851852535,376.442530043272,,,,,
3.45715,1414.40409232914,246.762003021833,376.747686361308,,,,,
3.41795,1413.24847081914,242.012559125462,376.479332093072,,,,,
